timestamp_grouped,Usage_kWh_mean,Lagging_Current_Reactive.Power_kVarh_mean,Leading_Current_Reactive_Power_kVarh_mean,CO2(tCO2)_mean,Lagging_Current_Power_Factor_mean,Leading_Current_Power_Factor_mean,NSM_mean,WeekStatus_mode,Day_of_week_mode,Load_Type_mode,year,month,week,day
2018-01-01 12:00:00,3.7525,0.0,14.32,0.0,100.0,31.787499999999998,44550.0,Weekday,Monday,Light_Load,2018,1,1,1
2018-01-01 13:00:00,3.8075,0.0,18.4225,0.0,100.0,20.4575,48150.0,Weekday,Monday,Light_Load,2018,1,1,1
2018-01-01 14:00:00,3.95,0.0,20.105,0.0,100.0,19.46,51750.0,Weekday,Monday,Light_Load,2018,1,1,1
2018-01-01 15:00:00,3.815,0.0,18.5475,0.0,100.0,20.2425,55350.0,Weekday,Monday,Light_Load,2018,1,1,1
2018-01-01 16:00:00,3.9075,0.0,19.9175,0.0,100.0,19.335,58950.0,Weekday,Monday,Light_Load,2018,1,1,1
2018-01-01 17:00:00,3.77,0.0,19.262500000000003,0.0,100.0,19.377499999999998,62550.0,Weekday,Monday,Light_Load,2018,1,1,1
2018-01-01 18:00:00,3.6725,0.0,12.004999999999999,0.0,100.0,34.035,66150.0,Weekday,Monday,Light_Load,2018,1,1,1
2018-01-01 19:00:00,3.8525,0.0,20.395,0.0,100.0,18.63,69750.0,Weekday,Monday,Light_Load,2018,1,1,1
2018-01-01 20:00:00,3.7225,0.0,19.215,0.0,100.0,19.1275,73350.0,Weekday,Monday,Light_Load,2018,1,1,1
2018-01-01 21:00:00,3.8875,0.0,21.1575,0.0,100.0,18.3125,76950.0,Weekday,Monday,Light_Load,2018,1,1,1
2018-01-01 22:00:00,3.5,2.25,6.895,0.0,81.9825,63.2675,80550.0,Weekday,Monday,Light_Load,2018,1,1,1
2018-01-01 23:00:00,3.4924999999999997,3.5175,0.0,0.0,70.5925,100.0,84150.0,Weekday,Monday,Light_Load,2018,1,1,1
2018-01-02 00:00:00,85.10249999999999,44.695,0.0,0.04,88.5125,100.0,1350.0,Weekday,Thursday,Light_Load,2018,1,1,2
2018-01-02 01:00:00,47.9775,27.564999999999998,0.0,0.0225,80.9725,100.0,4950.0,Weekday,Thursday,Light_Load,2018,1,1,2
2018-01-02 02:00:00,6.425000000000001,5.8075,0.0,0.0,74.1625,100.0,8550.0,Weekday,Thursday,Light_Load,2018,1,1,2
2018-01-02 03:00:00,6.2175,5.3625,0.0,0.0,75.72749999999999,100.0,12150.0,Weekday,Thursday,Light_Load,2018,1,1,2
2018-01-02 04:00:00,5.95,5.78,0.0,0.0,71.5425,100.0,15750.0,Weekday,Thursday,Light_Load,2018,1,1,2
2018-01-02 05:00:00,4.465,4.295,0.0,0.0,72.07,100.0,19350.0,Weekday,Thursday,Light_Load,2018,1,1,2
2018-01-02 06:00:00,4.4275,4.3925,0.0,0.0,70.99,100.0,22950.0,Weekday,Thursday,Light_Load,2018,1,1,2
2018-01-02 07:00:00,5.91,5.0075,0.0,0.0,75.22749999999999,100.0,26550.0,Weekday,Thursday,Light_Load,2018,1,1,2
2018-01-02 08:00:00,81.45,49.2775,0.01,0.035,85.5175,100.0,30150.0,Weekday,Thursday,Light_Load,2018,1,1,2
2018-01-02 09:00:00,102.75999999999999,39.385,0.0,0.0475,93.3925,100.0,33750.0,Weekday,Thursday,Medium_Load,2018,1,1,2
2018-01-02 10:00:00,121.6,52.0025,0.0,0.055,92.015,100.0,37350.0,Weekday,Thursday,Maximum_Load,2018,1,1,2
2018-01-02 11:00:00,94.23,48.84,0.0,0.0425,88.75750000000001,100.0,40950.0,Weekday,Thursday,Maximum_Load,2018,1,1,2
2018-01-02 12:00:00,49.599999999999994,23.2925,17.335,0.02,95.3975,65.4425,44550.0,Weekday,Thursday,Medium_Load,2018,1,1,2
2018-01-02 13:00:00,74.735,29.799999999999997,7.3175,0.0325,94.88749999999999,83.9425,48150.0,Weekday,Thursday,Medium_Load,2018,1,1,2
2018-01-02 14:00:00,116.215,50.015,0.0,0.0525,91.9375,100.0,51750.0,Weekday,Thursday,Medium_Load,2018,1,1,2
2018-01-02 15:00:00,81.3075,38.35,0.0,0.035,90.3175,100.0,55350.0,Weekday,Thursday,Medium_Load,2018,1,1,2
2018-01-02 16:00:00,75.5825,36.955,0.0,0.035,89.965,100.0,58950.0,Weekday,Thursday,Medium_Load,2018,1,1,2
2018-01-02 17:00:00,69.55,29.54,0.1975,0.03,92.315,99.9975,62550.0,Weekday,Thursday,Maximum_Load,2018,1,1,2
2018-01-02 18:00:00,69.5175,38.385000000000005,0.215,0.0325,88.3425,99.9975,66150.0,Weekday,Thursday,Maximum_Load,2018,1,1,2
2018-01-02 19:00:00,87.8575,41.14,0.0,0.04,90.37,100.0,69750.0,Weekday,Thursday,Maximum_Load,2018,1,1,2
2018-01-02 20:00:00,96.8475,27.7925,0.17,0.045,96.28,100.0,73350.0,Weekday,Thursday,Medium_Load,2018,1,1,2
2018-01-02 21:00:00,81.52250000000001,16.8575,0.8724999999999999,0.04,98.025,99.9325,76950.0,Weekday,Thursday,Medium_Load,2018,1,1,2
2018-01-02 22:00:00,73.735,31.545,0.855,0.035,91.9975,99.97749999999999,80550.0,Weekday,Thursday,Maximum_Load,2018,1,1,2
2018-01-02 23:00:00,85.68,46.7525,0.0,0.04,87.605,100.0,84150.0,Weekday,Thursday,Light_Load,2018,1,1,2
2018-01-03 00:00:00,4.545,4.905,0.0,0.0,69.09,100.0,1350.0,Weekday,Thursday,Light_Load,2018,1,1,3
2018-01-03 01:00:00,3.725,4.67,0.0,0.0,62.375,100.0,4950.0,Weekday,Thursday,Light_Load,2018,1,1,3
2018-01-03 02:00:00,3.6625,4.555,0.0,0.0,62.67,100.0,8550.0,Weekday,Thursday,Light_Load,2018,1,1,3
2018-01-03 03:00:00,4.1775,5.8325,0.0,0.0,58.31,100.0,12150.0,Weekday,Thursday,Light_Load,2018,1,1,3
2018-01-03 04:00:00,3.725,4.7875,0.0,0.0,61.405,100.0,15750.0,Weekday,Thursday,Light_Load,2018,1,1,3
2018-01-03 05:00:00,3.8049999999999997,4.9575,0.0,0.0,60.935,100.0,19350.0,Weekday,Thursday,Light_Load,2018,1,1,3
2018-01-03 06:00:00,3.9675,5.4175,0.0,0.0,59.355,100.0,22950.0,Weekday,Thursday,Light_Load,2018,1,1,3
2018-01-03 07:00:00,3.68,4.705,0.0,0.0,61.695,100.0,26550.0,Weekday,Thursday,Light_Load,2018,1,1,3
2018-01-03 08:00:00,23.21,19.4225,0.0,0.0075,74.7325,100.0,30150.0,Weekday,Thursday,Light_Load,2018,1,1,3
2018-01-03 09:00:00,33.13,3.2125000000000004,2.925,0.015,99.39500000000001,99.56,33750.0,Weekday,Thursday,Medium_Load,2018,1,1,3
2018-01-03 10:00:00,68.48,14.66,0.9625,0.03,97.8075,99.9625,37350.0,Weekday,Thursday,Maximum_Load,2018,1,1,3
2018-01-03 11:00:00,60.5,23.830000000000002,0.2075,0.03,91.10249999999999,100.0,40950.0,Weekday,Thursday,Maximum_Load,2018,1,1,3
2018-01-03 12:00:00,26.9925,6.6325,9.09,0.0125,96.31,90.7975,44550.0,Weekday,Thursday,Medium_Load,2018,1,1,3
2018-01-03 13:00:00,29.9425,1.72,7.9799999999999995,0.0125,99.75,95.0175,48150.0,Weekday,Thursday,Maximum_Load,2018,1,1,3
2018-01-03 14:00:00,32.73,2.395,5.3025,0.015,99.6575,98.61,51750.0,Weekday,Thursday,Maximum_Load,2018,1,1,3
2018-01-03 15:00:00,34.1575,3.69,4.4275,0.02,99.3925,99.1325,55350.0,Weekday,Thursday,Maximum_Load,2018,1,1,3
2018-01-03 16:00:00,36.8475,5.2749999999999995,2.8425,0.02,98.86,99.565,58950.0,Weekday,Thursday,Maximum_Load,2018,1,1,3
2018-01-03 17:00:00,14.335,1.385,18.98,0.0075,99.685,48.692499999999995,62550.0,Weekday,Thursday,Medium_Load,2018,1,1,3
2018-01-03 18:00:00,5.83,0.0275,17.29,0.0,99.9975,38.1975,66150.0,Weekday,Thursday,Medium_Load,2018,1,1,3
2018-01-03 19:00:00,5.375,0.0,27.5775,0.0,100.0,19.13,69750.0,Weekday,Thursday,Medium_Load,2018,1,1,3
2018-01-03 20:00:00,5.065,0.0,27.604999999999997,0.0,100.0,18.04,73350.0,Weekday,Thursday,Medium_Load,2018,1,1,3
2018-01-03 21:00:00,3.59,0.0,19.475,0.0,100.0,18.235,76950.0,Weekday,Thursday,Medium_Load,2018,1,1,3
2018-01-03 22:00:00,3.4450000000000003,1.6375,7.2175,0.0,87.87,62.305,80550.0,Weekday,Thursday,Medium_Load,2018,1,1,3
2018-01-03 23:00:00,3.6925,2.88,0.027500000000000004,0.0,79.10249999999999,99.9925,84150.0,Weekday,Thursday,Light_Load,2018,1,1,3
2018-01-04 00:00:00,2.7725,3.815,0.0,0.0,58.8225,100.0,1350.0,Weekend,Sunday,Light_Load,2018,1,1,4
2018-01-04 01:00:00,2.97,4.0425,0.0,0.0,59.1425,100.0,4950.0,Weekend,Sunday,Light_Load,2018,1,1,4
2018-01-04 02:00:00,2.7875,3.9325,0.0,0.0,57.832499999999996,100.0,8550.0,Weekend,Sunday,Light_Load,2018,1,1,4
2018-01-04 03:00:00,2.8175,4.07,0.0,0.0,56.925,100.0,12150.0,Weekend,Sunday,Light_Load,2018,1,1,4
2018-01-04 04:00:00,2.935,4.2125,0.0,0.0,57.2325,100.0,15750.0,Weekend,Sunday,Light_Load,2018,1,1,4
2018-01-04 05:00:00,3.015,4.075,0.0,0.0,59.6725,100.0,19350.0,Weekend,Sunday,Light_Load,2018,1,1,4
2018-01-04 06:00:00,2.725,3.6025,0.0,0.0,60.325,100.0,22950.0,Weekend,Sunday,Light_Load,2018,1,1,4
2018-01-04 07:00:00,2.68,3.52,0.0,0.0,60.585,100.0,26550.0,Weekend,Sunday,Light_Load,2018,1,1,4
2018-01-04 08:00:00,2.8425000000000002,3.79,0.0275,0.0,59.9775,99.985,30150.0,Weekend,Sunday,Light_Load,2018,1,1,4
2018-01-04 09:00:00,3.2575000000000003,0.0,19.7375,0.0,100.0,16.74,33750.0,Weekend,Sunday,Light_Load,2018,1,1,4
2018-01-04 10:00:00,3.0675,0.0,17.009999999999998,0.0,100.0,17.75,37350.0,Weekend,Sunday,Light_Load,2018,1,1,4
2018-01-04 11:00:00,2.9425,0.0,8.235,0.0,100.0,40.5925,40950.0,Weekend,Sunday,Light_Load,2018,1,1,4
2018-01-04 12:00:00,3.0425,0.0,12.7,0.0,100.0,27.799999999999997,44550.0,Weekend,Sunday,Light_Load,2018,1,1,4
2018-01-04 13:00:00,3.2875,0.0,19.485,0.0,100.0,16.855,48150.0,Weekend,Sunday,Light_Load,2018,1,1,4
2018-01-04 14:00:00,3.3200000000000003,0.0,19.650000000000002,0.0,100.0,16.9575,51750.0,Weekend,Sunday,Light_Load,2018,1,1,4
2018-01-04 15:00:00,3.0700000000000003,0.0,16.8425,0.0,100.0,17.935000000000002,55350.0,Weekend,Sunday,Light_Load,2018,1,1,4
2018-01-04 16:00:00,3.0325,0.0,16.945,0.0,100.0,17.615,58950.0,Weekend,Sunday,Light_Load,2018,1,1,4
2018-01-04 17:00:00,3.2775,0.0,19.0275,0.0,100.0,17.105,62550.0,Weekend,Sunday,Light_Load,2018,1,1,4
2018-01-04 18:00:00,3.185,0.0,11.115,0.0,100.0,31.622500000000002,66150.0,Weekend,Sunday,Light_Load,2018,1,1,4
2018-01-04 19:00:00,3.08,0.0,17.0275,0.0,100.0,17.8,69750.0,Weekend,Sunday,Light_Load,2018,1,1,4
2018-01-04 20:00:00,3.205,0.0,18.35,0.0,100.0,17.345,73350.0,Weekend,Sunday,Light_Load,2018,1,1,4
2018-01-04 21:00:00,3.1975,0.0,18.18,0.0,100.0,17.4575,76950.0,Weekend,Sunday,Light_Load,2018,1,1,4
2018-01-04 22:00:00,3.1475,2.5925000000000002,9.334999999999999,0.0,74.6675,59.5375,80550.0,Weekend,Sunday,Light_Load,2018,1,1,4
2018-01-04 23:00:00,2.7975,4.05,0.0,0.0,56.8575,100.0,84150.0,Weekend,Sunday,Light_Load,2018,1,1,4
2018-01-05 00:00:00,2.8899999999999997,4.2675,0.0,0.0,56.0775,100.0,1350.0,Weekday,Tuesday,Light_Load,2018,1,1,5
2018-01-05 01:00:00,3.175,4.4175,0.0,0.0,58.285,100.0,4950.0,Weekday,Tuesday,Light_Load,2018,1,1,5
2018-01-05 02:00:00,2.9275,4.285,0.0,0.0,56.4125,100.0,8550.0,Weekday,Tuesday,Light_Load,2018,1,1,5
2018-01-05 03:00:00,2.9175,4.445,0.0,0.0,54.870000000000005,100.0,12150.0,Weekday,Tuesday,Light_Load,2018,1,1,5
2018-01-05 04:00:00,3.125,4.2125,0.0,0.0,59.475,100.0,15750.0,Weekday,Tuesday,Light_Load,2018,1,1,5
2018-01-05 05:00:00,2.8899999999999997,4.4,0.0,0.0,54.91,100.0,19350.0,Weekday,Tuesday,Light_Load,2018,1,1,5
2018-01-05 06:00:00,2.9,4.58,0.0,0.0,53.4975,100.0,22950.0,Weekday,Tuesday,Light_Load,2018,1,1,5
2018-01-05 07:00:00,3.0775,4.75,0.0,0.0,54.35,100.0,26550.0,Weekday,Tuesday,Light_Load,2018,1,1,5
2018-01-05 08:00:00,2.8525,4.3,0.0,0.0,55.292500000000004,100.0,30150.0,Weekday,Tuesday,Light_Load,2018,1,1,5
2018-01-05 09:00:00,3.3275,0.0,18.169999999999998,0.0,100.0,18.4025,33750.0,Weekday,Tuesday,Light_Load,2018,1,1,5
2018-01-05 10:00:00,3.115,0.0,16.8825,0.0,100.0,18.145,37350.0,Weekday,Tuesday,Light_Load,2018,1,1,5
2018-01-05 11:00:00,3.1925,0.0,8.0175,0.0,100.0,45.015,40950.0,Weekday,Tuesday,Light_Load,2018,1,1,5
2018-01-05 12:00:00,3.1500000000000004,0.0,12.555,0.0,100.0,28.935000000000002,44550.0,Weekday,Tuesday,Light_Load,2018,1,1,5
2018-01-05 13:00:00,3.295,0.0,18.845,0.0,100.0,17.4425,48150.0,Weekday,Tuesday,Light_Load,2018,1,1,5
2018-01-05 14:00:00,3.1075,0.0,16.9775,0.0,100.0,18.005,51750.0,Weekday,Tuesday,Light_Load,2018,1,1,5
2018-01-05 15:00:00,3.185,0.0,17.8575,0.0,100.0,17.634999999999998,55350.0,Weekday,Tuesday,Light_Load,2018,1,1,5
2018-01-05 16:00:00,3.2325,0.0,18.505000000000003,0.0,100.0,17.335,58950.0,Weekday,Tuesday,Light_Load,2018,1,1,5
2018-01-05 17:00:00,3.2875,0.0,17.9425,0.0,100.0,18.03,62550.0,Weekday,Tuesday,Light_Load,2018,1,1,5
2018-01-05 18:00:00,3.0975,0.0,10.0,0.0,100.0,36.37,66150.0,Weekday,Tuesday,Light_Load,2018,1,1,5
2018-01-05 19:00:00,3.1675,0.0,16.725,0.0,100.0,18.61,69750.0,Weekday,Tuesday,Light_Load,2018,1,1,5
2018-01-05 20:00:00,3.4,0.0,20.285,0.0,100.0,16.7775,73350.0,Weekday,Tuesday,Light_Load,2018,1,1,5
2018-01-05 21:00:00,3.4025,0.0,18.84,0.0,100.0,17.8825,76950.0,Weekday,Tuesday,Light_Load,2018,1,1,5
2018-01-05 22:00:00,3.06,2.8175,6.505,0.0,73.22749999999999,62.595,80550.0,Weekday,Tuesday,Light_Load,2018,1,1,5
2018-01-05 23:00:00,2.8875,4.32,0.0,0.0,55.6275,100.0,84150.0,Weekday,Tuesday,Light_Load,2018,1,1,5
2018-01-06 00:00:00,3.2225,5.3025,0.0,0.0,51.650000000000006,100.0,1350.0,Weekday,Friday,Light_Load,2018,1,1,6
2018-01-06 01:00:00,3.13,5.445,0.0,0.0,49.7575,100.0,4950.0,Weekday,Friday,Light_Load,2018,1,1,6
2018-01-06 02:00:00,3.0875,5.4575,0.0,0.0,49.235,100.0,8550.0,Weekday,Friday,Light_Load,2018,1,1,6
2018-01-06 03:00:00,2.97,5.625,0.0,0.0,46.695,100.0,12150.0,Weekday,Friday,Light_Load,2018,1,1,6
2018-01-06 04:00:00,2.9875000000000003,5.705,0.0,0.0,46.394999999999996,100.0,15750.0,Weekday,Friday,Light_Load,2018,1,1,6
2018-01-06 05:00:00,3.4275,6.265,0.0,0.0,47.875,100.0,19350.0,Weekday,Friday,Light_Load,2018,1,1,6
2018-01-06 06:00:00,2.9525,5.94,0.0,0.0,44.519999999999996,100.0,22950.0,Weekday,Friday,Light_Load,2018,1,1,6
2018-01-06 07:00:00,3.0525,5.335,0.0,0.0,49.7525,100.0,26550.0,Weekday,Friday,Light_Load,2018,1,1,6
2018-01-06 08:00:00,34.4875,34.28,0.0,0.0125,68.0625,100.0,30150.0,Weekday,Friday,Light_Load,2018,1,1,6
2018-01-06 09:00:00,55.35,25.975,0.0,0.0275,90.645,100.0,33750.0,Weekday,Friday,Medium_Load,2018,1,1,6
2018-01-06 10:00:00,46.7125,18.315,0.0,0.0225,93.225,100.0,37350.0,Weekday,Friday,Maximum_Load,2018,1,1,6
2018-01-06 11:00:00,61.4225,44.1275,0.0,0.025,80.7225,100.0,40950.0,Weekday,Friday,Maximum_Load,2018,1,1,6
2018-01-06 12:00:00,14.875,7.2175,16.067500000000003,0.005,95.1825,47.6425,44550.0,Weekday,Friday,Medium_Load,2018,1,1,6
2018-01-06 13:00:00,32.192499999999995,7.452500000000001,6.507499999999999,0.015,97.8075,81.1725,48150.0,Weekday,Friday,Maximum_Load,2018,1,1,6
2018-01-06 14:00:00,50.92,23.345,0.0,0.025,90.9525,100.0,51750.0,Weekday,Friday,Maximum_Load,2018,1,1,6
2018-01-06 15:00:00,48.582499999999996,20.565,0.0,0.025,92.345,100.0,55350.0,Weekday,Friday,Maximum_Load,2018,1,1,6
2018-01-06 16:00:00,56.135,26.369999999999997,0.0,0.0275,90.5975,100.0,58950.0,Weekday,Friday,Maximum_Load,2018,1,1,6
2018-01-06 17:00:00,44.4225,10.5625,0.145,0.02,97.0925,99.9975,62550.0,Weekday,Friday,Medium_Load,2018,1,1,6
2018-01-06 18:00:00,23.975,7.595000000000001,6.2925,0.01,96.1225,75.83500000000001,66150.0,Weekday,Friday,Medium_Load,2018,1,1,6
2018-01-06 19:00:00,4.3125,0.0,25.615000000000002,0.0,100.0,16.6,69750.0,Weekday,Friday,Medium_Load,2018,1,1,6
2018-01-06 20:00:00,3.635,0.0,25.3325,0.0,100.0,14.205,73350.0,Weekday,Friday,Medium_Load,2018,1,1,6
2018-01-06 21:00:00,3.6725,0.0,23.435000000000002,0.0,100.0,15.557500000000001,76950.0,Weekday,Friday,Medium_Load,2018,1,1,6
2018-01-06 22:00:00,3.5575,2.6925,9.515,0.0,77.8825,60.4,80550.0,Weekday,Friday,Medium_Load,2018,1,1,6
2018-01-06 23:00:00,3.4375,4.345000000000001,0.0,0.0,62.045,100.0,84150.0,Weekday,Friday,Light_Load,2018,1,1,6
2018-01-07 00:00:00,2.8625,3.96,0.0,0.0,58.599999999999994,100.0,1350.0,Weekend,Sunday,Light_Load,2018,1,1,7
2018-01-07 01:00:00,2.8525,4.025,0.0,0.0,57.817499999999995,100.0,4950.0,Weekend,Sunday,Light_Load,2018,1,1,7
2018-01-07 02:00:00,2.87,4.085,0.0,0.0,57.485,100.0,8550.0,Weekend,Sunday,Light_Load,2018,1,1,7
2018-01-07 03:00:00,3.31,4.085,0.0,0.0,62.6675,100.0,12150.0,Weekend,Sunday,Light_Load,2018,1,1,7
2018-01-07 04:00:00,2.81,3.7875,0.0,0.0,59.5875,100.0,15750.0,Weekend,Sunday,Light_Load,2018,1,1,7
2018-01-07 05:00:00,2.79,3.7875,0.0,0.0,59.3075,100.0,19350.0,Weekend,Sunday,Light_Load,2018,1,1,7
2018-01-07 06:00:00,2.7825,3.7775,0.0,0.0,59.307500000000005,100.0,22950.0,Weekend,Sunday,Light_Load,2018,1,1,7
2018-01-07 07:00:00,2.865,3.465,0.0,0.0,63.565,100.0,26550.0,Weekend,Sunday,Light_Load,2018,1,1,7
2018-01-07 08:00:00,2.96,3.59,0.0,0.0,63.587500000000006,100.0,30150.0,Weekend,Sunday,Light_Load,2018,1,1,7
2018-01-07 09:00:00,2.98,0.135,16.1725,0.0,99.56,18.4225,33750.0,Weekend,Sunday,Light_Load,2018,1,1,7
2018-01-07 10:00:00,3.005,0.0,17.4225,0.0,100.0,16.9975,37350.0,Weekend,Sunday,Light_Load,2018,1,1,7
2018-01-07 11:00:00,3.0675,0.0,9.6625,0.0,100.0,34.935,40950.0,Weekend,Sunday,Light_Load,2018,1,1,7
2018-01-07 12:00:00,2.9975,0.0,12.745000000000001,0.0,100.0,26.64,44550.0,Weekend,Sunday,Light_Load,2018,1,1,7
2018-01-07 13:00:00,3.2675,0.0,20.8075,0.0,100.0,15.767499999999998,48150.0,Weekend,Sunday,Light_Load,2018,1,1,7
2018-01-07 14:00:00,2.9875000000000003,0.0,17.442500000000003,0.0,100.0,16.8825,51750.0,Weekend,Sunday,Light_Load,2018,1,1,7
2018-01-07 15:00:00,3.1775,0.0,19.845,0.0,100.0,16.0275,55350.0,Weekend,Sunday,Light_Load,2018,1,1,7
2018-01-07 16:00:00,2.935,0.0,17.525,0.0,100.0,16.515,58950.0,Weekend,Sunday,Light_Load,2018,1,1,7
2018-01-07 17:00:00,2.97,0.0,17.46,0.0,100.0,16.77,62550.0,Weekend,Sunday,Light_Load,2018,1,1,7
2018-01-07 18:00:00,2.96,0.0,11.025,0.0,100.0,29.915,66150.0,Weekend,Sunday,Light_Load,2018,1,1,7
2018-01-07 19:00:00,3.4625,0.0,23.0325,0.0,100.0,15.0325,69750.0,Weekend,Sunday,Light_Load,2018,1,1,7
2018-01-07 20:00:00,3.0700000000000003,0.0,17.380000000000003,0.0,100.0,17.395,73350.0,Weekend,Sunday,Light_Load,2018,1,1,7
2018-01-07 21:00:00,3.06,0.0,17.3275,0.0,100.0,17.3925,76950.0,Weekend,Sunday,Light_Load,2018,1,1,7
2018-01-07 22:00:00,2.9425,2.185,6.984999999999999,0.0,78.3975,61.125,80550.0,Weekend,Sunday,Light_Load,2018,1,1,7
2018-01-07 23:00:00,2.9725,3.6975,0.0,0.0,62.537499999999994,100.0,84150.0,Weekend,Sunday,Light_Load,2018,1,1,7
2018-01-08 00:00:00,2.7800000000000002,4.2575,0.0,0.0,54.57,100.0,1350.0,Weekday,Wednesday,Light_Load,2018,1,2,8
2018-01-08 01:00:00,2.6725000000000003,4.4025,0.0,0.0,51.8975,100.0,4950.0,Weekday,Wednesday,Light_Load,2018,1,2,8
2018-01-08 02:00:00,2.6900000000000004,4.5725,0.0,0.0,50.705,100.0,8550.0,Weekday,Wednesday,Light_Load,2018,1,2,8
2018-01-08 03:00:00,2.7275,4.715,0.0,0.0,50.0725,100.0,12150.0,Weekday,Wednesday,Light_Load,2018,1,2,8
2018-01-08 04:00:00,2.9775,4.672499999999999,0.0,0.0,53.68,100.0,15750.0,Weekday,Wednesday,Light_Load,2018,1,2,8
2018-01-08 05:00:00,2.7525000000000004,4.87,0.0,0.0,49.182500000000005,100.0,19350.0,Weekday,Wednesday,Light_Load,2018,1,2,8
2018-01-08 06:00:00,2.68,4.815,0.0,0.0,48.6325,100.0,22950.0,Weekday,Wednesday,Light_Load,2018,1,2,8
2018-01-08 07:00:00,2.7,4.9575000000000005,0.0,0.0,47.8425,100.0,26550.0,Weekday,Wednesday,Light_Load,2018,1,2,8
2018-01-08 08:00:00,2.7175000000000002,4.1225000000000005,0.135,0.0,55.365,99.61,30150.0,Weekday,Wednesday,Light_Load,2018,1,2,8
2018-01-08 09:00:00,2.8175,0.0,17.0625,0.0,100.0,16.3625,33750.0,Weekday,Wednesday,Light_Load,2018,1,2,8
2018-01-08 10:00:00,2.98,0.0,17.7925,0.0,100.0,16.5025,37350.0,Weekday,Wednesday,Light_Load,2018,1,2,8
2018-01-08 11:00:00,2.6275,0.0,9.26,0.0,100.0,31.990000000000002,40950.0,Weekday,Wednesday,Light_Load,2018,1,2,8
2018-01-08 12:00:00,2.7975,0.0,12.620000000000001,0.0,100.0,25.7,44550.0,Weekday,Wednesday,Light_Load,2018,1,2,8
2018-01-08 13:00:00,2.765,0.0,17.36,0.0,100.0,15.7325,48150.0,Weekday,Wednesday,Light_Load,2018,1,2,8
2018-01-08 14:00:00,2.8425000000000002,0.0,18.4675,0.0,100.0,15.185,51750.0,Weekday,Wednesday,Light_Load,2018,1,2,8
2018-01-08 15:00:00,2.7275,0.0,17.512500000000003,0.0,100.0,15.3875,55350.0,Weekday,Wednesday,Light_Load,2018,1,2,8
2018-01-08 16:00:00,2.925,0.0,20.475,0.0,100.0,14.2625,58950.0,Weekday,Wednesday,Light_Load,2018,1,2,8
2018-01-08 17:00:00,2.7075,0.0,17.5575,0.0,100.0,15.2375,62550.0,Weekday,Wednesday,Light_Load,2018,1,2,8
2018-01-08 18:00:00,2.77,0.0,10.920000000000002,0.0,100.0,28.33,66150.0,Weekday,Wednesday,Light_Load,2018,1,2,8
2018-01-08 19:00:00,2.9425,0.0,17.495,0.0,100.0,16.56,69750.0,Weekday,Wednesday,Light_Load,2018,1,2,8
2018-01-08 20:00:00,2.8625,0.0,17.107499999999998,0.0,100.0,16.505000000000003,73350.0,Weekday,Wednesday,Light_Load,2018,1,2,8
2018-01-08 21:00:00,2.88,0.0,16.93,0.0,100.0,16.7725,76950.0,Weekday,Wednesday,Light_Load,2018,1,2,8
2018-01-08 22:00:00,2.9975,2.6550000000000002,5.41,0.0,75.0775,66.63499999999999,80550.0,Weekday,Wednesday,Light_Load,2018,1,2,8
2018-01-08 23:00:00,2.6625,4.39,0.0,0.0,51.8825,100.0,84150.0,Weekday,Wednesday,Light_Load,2018,1,2,8
